"","key","Year","Player","Age","Team","Pos","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Awards"
"15","mournal01",1999,"Alonzo Mourning",28,"MIA","C",46,46,1753,324,634,0.511,0,2,0,324,632,0.513,0.511,276,423,0.652,166,341,507,74,34,180,139,161,924,"MVP-2,DPOY-1,NBA1"
"16","millere01",1999,"Reggie Miller",33,"IND","SG",50,50,1787,294,671,0.438,106,275,0.385,188,396,0.475,0.517,226,247,0.915,25,110,135,112,37,9,76,101,920,""
"17","vanhoke01",1999,"Keith Van Horn",23,"NJN","PF",42,42,1576,322,752,0.428,16,53,0.302,306,699,0.438,0.439,256,298,0.859,114,244,358,65,43,53,133,134,916,""
"18","cartevi01",1999,"Vince Carter",22,"TOR","SF",50,49,1760,345,766,0.45,19,66,0.288,326,700,0.466,0.463,204,268,0.761,94,189,283,149,55,77,110,140,913,"MVP-16,ROY-1"
"19","robingl01",1999,"Glenn Robinson",26,"MIL","SF",47,47,1579,347,756,0.459,31,79,0.392,316,677,0.467,0.479,140,161,0.87,73,203,276,100,46,41,106,114,865,"MVP-16"
"20","kempsh01",1999,"Shawn Kemp",29,"CLE","PF",42,42,1475,277,575,0.482,1,2,0.5,276,573,0.482,0.483,307,389,0.789,131,257,388,101,48,45,127,159,862,"MVP-11"
"21","allenra02",1999,"Ray Allen",23,"MIL","SG",50,50,1719,303,673,0.45,74,208,0.356,229,465,0.492,0.505,176,195,0.903,57,155,212,178,53,7,122,117,856,""
"22","kiddja01",1999,"Jason Kidd",25,"PHO","PG",50,50,2060,310,698,0.444,45,123,0.366,265,575,0.461,0.476,181,239,0.757,87,252,339,539,114,19,150,108,846,"MVP-5,NBA1"
"23","webbech01",1999,"Chris Webber",25,"SAC","PF",42,42,1719,378,778,0.486,4,34,0.118,374,744,0.503,0.488,79,174,0.454,149,396,545,173,60,89,148,145,839,"MVP-7,NBA2"
"24","hardati01",1999,"Tim Hardaway",32,"MIA","PG",48,48,1772,301,752,0.4,112,311,0.36,189,441,0.429,0.475,121,149,0.812,15,137,152,352,57,6,131,102,835,"NBA2"
"25","kukocto01",1999,"Toni Kukoc",30,"CHI","SF",44,44,1654,315,750,0.42,39,137,0.285,276,613,0.45,0.446,159,215,0.74,65,245,310,235,49,11,121,82,828,""
"26","vanexni01",1999,"Nick Van Exel",27,"DEN","PG",50,50,1802,306,769,0.398,72,234,0.308,234,535,0.437,0.445,142,175,0.811,14,99,113,368,40,3,121,90,826,""
"27","robincl02",1999,"Clifford Robinson",32,"PHO","SF",50,35,1740,299,629,0.475,58,139,0.417,241,490,0.492,0.521,163,234,0.697,69,158,227,128,75,59,88,153,819,"DPOY-7"
"28","houstal01",1999,"Allan Houston",27,"NYK","SG",50,50,1815,294,703,0.418,57,140,0.407,237,563,0.421,0.459,168,195,0.862,20,132,152,137,35,9,130,115,813,""
"29","hardaan01",1999,"Anfernee Hardaway",27,"ORL","SG",50,50,1944,301,717,0.42,40,140,0.286,261,577,0.452,0.448,149,211,0.706,74,210,284,266,111,23,150,111,791,"MVP-16"
"30","piercpa01",1999,"Paul Pierce",21,"BOS","SF",48,47,1632,284,647,0.439,84,204,0.412,200,443,0.451,0.504,139,195,0.713,117,192,309,115,82,50,113,139,791,"ROY-3"
"31","walkean02",1999,"Antoine Walker",22,"BOS","PF",42,41,1549,303,735,0.412,65,176,0.369,238,559,0.426,0.456,113,202,0.559,106,253,359,130,63,28,119,142,784,""
"32","jonesed02",1999,"Eddie Jones",27,"2TM","SF",50,50,1881,260,595,0.437,48,142,0.338,212,453,0.468,0.477,212,271,0.782,50,144,194,186,125,58,93,128,780,"DPOY-7"
"33","robinda01",1999,"David Robinson",33,"SAS","C",49,49,1554,268,527,0.509,0,1,0,268,526,0.51,0.509,239,363,0.658,148,344,492,103,69,119,108,143,775,"MVP-12,DPOY-4"
"34","tayloma01",1999,"Maurice Taylor",22,"LAC","PF",46,45,1505,311,675,0.461,1,6,0.167,310,669,0.463,0.461,150,206,0.728,100,142,242,67,16,29,120,179,773,""
"35","chrisdo01",1999,"Doug Christie",28,"TOR","SG",50,50,1768,252,650,0.388,49,161,0.304,203,489,0.415,0.425,207,246,0.841,59,148,207,187,113,26,119,111,760,""
"36","schrede01",1999,"Detlef Schrempf",36,"SEA","SF",50,39,1765,259,549,0.472,34,86,0.395,225,463,0.486,0.503,200,243,0.823,77,293,370,184,41,26,103,152,752,""
"37","guglito01",1999,"Tom Gugliotta",29,"PHO","PF",43,43,1563,277,573,0.483,2,7,0.286,275,566,0.486,0.485,173,218,0.794,131,250,381,121,59,21,88,110,729,""
"38","smitsri01",1999,"Rik Smits",32,"IND","C",49,49,1271,310,633,0.49,0,2,0,310,631,0.491,0.49,108,132,0.818,73,202,275,52,18,52,75,159,728,""
"39","pippesc01",1999,"Scottie Pippen",33,"HOU","SF",50,50,2011,261,604,0.432,72,212,0.34,189,392,0.482,0.492,132,183,0.721,63,260,323,293,98,37,159,118,726,"DPOY-7"
"40","trentga01",1999,"Gary Trent",24,"DAL","PF",45,23,1362,287,602,0.477,0,5,0,287,597,0.481,0.477,145,235,0.617,127,224,351,77,29,23,66,122,719,""
"41","divacvl01",1999,"Vlade Divac",30,"SAC","C",50,50,1761,262,557,0.47,11,43,0.256,251,514,0.488,0.48,179,255,0.702,140,361,501,215,44,51,131,166,714,""
"42","wesleda01",1999,"David Wesley",28,"CHH","PG",50,50,1848,243,545,0.446,61,170,0.359,182,375,0.485,0.502,159,191,0.832,23,138,161,322,100,10,142,130,706,""
"43","anderni01",1999,"Nick Anderson",31,"ORL","SF",47,39,1581,253,640,0.395,96,277,0.347,157,363,0.433,0.47,99,162,0.611,51,226,277,91,64,15,83,72,701,""
"44","mercero01",1999,"Ron Mercer",22,"BOS","SG",41,40,1551,305,707,0.431,5,30,0.167,300,677,0.443,0.435,83,105,0.79,37,118,155,104,67,12,89,81,698,""
"45","armstda01",1999,"Darrell Armstrong",30,"ORL","PG",50,15,1502,230,522,0.441,69,189,0.365,161,333,0.483,0.507,161,178,0.904,53,127,180,335,108,4,158,90,690,"MVP-15,MIP-1,6MOY-1"
"46","starkjo01",1999,"John Starks",33,"GSW","SG",50,50,1686,269,728,0.37,78,269,0.29,191,459,0.416,0.423,74,100,0.74,33,130,163,235,69,5,83,135,690,""
"47","stricro02",1999,"Rod Strickland",32,"WAS","PG",44,43,1632,251,603,0.416,12,42,0.286,239,561,0.426,0.426,176,236,0.746,56,156,212,434,76,5,142,91,690,""
"48","howarju01",1999,"Juwan Howard",25,"WAS","SF",36,36,1430,286,604,0.474,0,3,0,286,601,0.476,0.474,110,146,0.753,90,203,293,107,42,14,95,130,682,""
"49","barklch01",1999,"Charles Barkley",35,"HOU","PF",42,40,1526,240,502,0.478,4,25,0.16,236,477,0.495,0.482,192,267,0.719,167,349,516,192,43,13,100,89,676,""
"50","geigema01",1999,"Matt Geiger",29,"PHI","C",50,40,1540,266,555,0.479,1,5,0.2,265,550,0.482,0.48,141,177,0.797,137,225,362,58,39,40,101,157,674,""
"51","smithst01",1999,"Steve Smith",29,"ATL","SG",36,36,1314,217,540,0.402,47,139,0.338,170,401,0.424,0.445,191,225,0.849,50,101,151,118,36,11,99,100,672,"MVP-16"
"52","bibbymi01",1999,"Mike Bibby",20,"VAN","PG",50,50,1758,260,605,0.43,15,74,0.203,245,531,0.461,0.442,127,169,0.751,30,106,136,325,78,5,146,122,662,""
"53","willico02",1999,"Corliss Williamson",25,"SAC","SF",50,50,1374,269,555,0.485,1,5,0.2,268,550,0.487,0.486,120,188,0.638,85,121,206,66,30,8,75,118,659,""
"54","ewingpa01",1999,"Patrick Ewing",36,"NYK","C",38,38,1300,247,568,0.435,0,2,0,247,566,0.436,0.435,163,231,0.706,74,303,377,43,30,100,99,105,657,""
"55","rideris01",1999,"Isaiah Rider",27,"POR","SG",47,41,1385,249,605,0.412,42,111,0.378,207,494,0.419,0.446,111,147,0.755,59,137,196,104,25,9,95,100,651,""
"56","willija02",1999,"Jason Williams",23,"SAC","PG",50,50,1805,231,617,0.374,100,323,0.31,131,294,0.446,0.455,79,105,0.752,14,139,153,299,95,1,143,91,641,"ROY-2"
"57","blaylmo01",1999,"Mookie Blaylock",31,"ATL","PG",48,48,1763,247,651,0.379,77,251,0.307,170,400,0.425,0.439,69,91,0.758,45,179,224,278,99,9,115,61,640,""
"58","stoudda01",1999,"Damon Stoudamire",25,"POR","PG",50,50,1673,249,629,0.396,44,142,0.31,205,487,0.421,0.431,89,122,0.73,41,126,167,312,49,4,110,81,631,""
"59","wallara01",1999,"Rasheed Wallace",24,"POR","PF",49,18,1414,242,476,0.508,13,31,0.419,229,445,0.515,0.522,131,179,0.732,57,184,241,60,48,54,80,175,628,"MVP-16,6MOY-2"
"60","billuch01",1999,"Chauncey Billups",22,"DEN","SG",45,41,1488,191,495,0.386,85,235,0.362,106,260,0.408,0.472,157,172,0.913,24,72,96,173,58,14,98,115,624,""
"61","russebr01",1999,"Bryon Russell",28,"UTA","SF",50,50,1770,217,468,0.464,52,147,0.354,165,321,0.514,0.519,136,171,0.795,65,201,266,74,76,15,76,154,622,""
"62","campbel01",1999,"Elden Campbell",30,"2TM","C",49,33,1459,222,465,0.477,0,1,0,222,464,0.478,0.477,172,269,0.639,126,271,397,69,39,73,80,159,616,""
"63","phillbo01",1999,"Bobby Phills",29,"CHH","SG",43,43,1574,215,497,0.433,68,172,0.395,147,325,0.452,0.501,115,168,0.685,39,135,174,149,60,25,92,124,613,""
"64","murrala01",1999,"Lamond Murray",25,"LAC","SF",50,13,1317,226,578,0.391,34,103,0.33,192,475,0.404,0.42,126,157,0.803,59,136,195,61,58,20,99,107,612,""
"65","stackje01",1999,"Jerry Stackhouse",24,"DET","SG",42,9,1188,181,488,0.371,35,126,0.278,146,362,0.403,0.407,210,247,0.85,26,81,107,118,34,19,121,79,607,""
"66","sabonar01",1999,"Arvydas Sabonis",34,"POR","C",50,48,1349,232,478,0.485,7,24,0.292,225,454,0.496,0.493,135,175,0.771,88,305,393,119,34,63,85,147,606,"MVP-13"
"67","sprewla01",1999,"Latrell Sprewell",28,"NYK","SF",37,4,1233,215,518,0.415,21,77,0.273,194,441,0.44,0.435,155,191,0.812,41,115,156,91,46,2,79,65,606,""
"68","kittlke01",1999,"Kerry Kittles",24,"NJN","SG",46,40,1570,227,613,0.37,50,158,0.316,177,455,0.389,0.411,88,114,0.772,52,139,191,116,79,26,66,82,592,""
"69","gillke01",1999,"Kendall Gill",30,"NJN","SF",50,47,1606,236,593,0.398,2,17,0.118,234,576,0.406,0.4,114,167,0.683,61,183,244,123,134,26,71,162,588,""
"70","smithjo02",1999,"Joe Smith",23,"MIN","C",43,42,1418,223,522,0.427,0,3,0,223,519,0.43,0.427,142,188,0.755,154,200,354,68,32,66,66,147,588,""
"71","hornaje01",1999,"Jeff Hornacek",35,"UTA","SG",48,48,1435,214,449,0.477,34,81,0.42,180,368,0.489,0.514,125,140,0.893,33,127,160,192,52,14,82,95,587,""
"72","johnsla02",1999,"Larry Johnson",29,"NYK","PF",49,48,1639,210,458,0.459,33,92,0.359,177,366,0.484,0.495,134,164,0.817,91,193,284,119,34,10,89,147,587,""
"73","hunteli01",1999,"Lindsey Hunter",28,"DET","PG",49,49,1755,228,524,0.435,59,153,0.386,169,371,0.456,0.491,67,89,0.753,26,142,168,193,86,8,92,126,582,""
"74","brownpj01",1999,"P.J. Brown",29,"MIA","PF",50,50,1611,229,477,0.48,0,0,NA,229,477,0.48,0.48,113,146,0.774,115,231,346,66,46,48,69,166,571,""
"75","elliose01",1999,"Sean Elliott",30,"SAS","SF",50,50,1509,208,507,0.41,39,119,0.328,169,388,0.436,0.449,106,140,0.757,35,178,213,117,26,17,71,104,561,""
"76","mitchsa01",1999,"Sam Mitchell",35,"MIN","SF",50,20,1344,213,522,0.408,9,38,0.237,204,484,0.421,0.417,126,165,0.764,55,127,182,98,35,16,34,111,561,""
"77","ratlith01",1999,"Theo Ratliff",25,"PHI","PF",50,50,1627,197,419,0.47,0,0,NA,197,419,0.47,0.47,166,229,0.725,139,268,407,30,45,149,92,180,560,"DPOY-5"
"78","thorpot01",1999,"Otis Thorpe",36,"WAS","PF",49,38,1539,240,440,0.545,0,2,0,240,438,0.548,0.545,74,106,0.698,96,238,334,101,42,19,88,196,554,""
"79","stockjo01",1999,"John Stockton",36,"UTA","PG",50,50,1410,200,410,0.488,16,50,0.32,184,360,0.511,0.507,137,169,0.811,31,115,146,374,81,13,110,107,553,"NBA3"
"80","fortsda01",1999,"Danny Fortson",22,"DEN","PF",50,38,1417,191,386,0.495,0,3,0,191,383,0.499,0.495,168,231,0.727,210,371,581,32,31,22,77,212,550,""
"81","grantbr01",1999,"Brian Grant",26,"POR","PF",48,46,1525,183,382,0.479,0,0,NA,183,382,0.479,0.479,184,226,0.814,173,297,470,67,21,34,96,136,550,""
"82","brownde01",1999,"Dee Brown",30,"TOR","PG",49,0,1377,187,495,0.378,135,349,0.387,52,146,0.356,0.514,40,55,0.727,15,88,103,143,56,8,80,75,549,"6MOY-5"
"83","dickemi01",1999,"Michael Dickerson",23,"HOU","SG",50,50,1558,215,462,0.465,71,164,0.433,144,298,0.483,0.542,46,72,0.639,26,57,83,95,27,11,66,90,547,""
"84","roseja01",1999,"Jalen Rose",26,"IND","SF",49,1,1238,200,496,0.403,17,65,0.262,183,431,0.425,0.42,125,158,0.791,34,120,154,93,50,15,72,128,542,"6MOY-3"
"85","mutomdi01",1999,"Dikembe Mutombo",32,"ATL","C",50,50,1829,173,338,0.512,0,0,NA,173,338,0.512,0.512,195,285,0.684,192,418,610,57,16,147,94,145,541,"DPOY-2"
"86","marshdo01",1999,"Donyell Marshall",25,"GSW","SF",48,20,1250,208,494,0.421,26,72,0.361,182,422,0.431,0.447,88,121,0.727,115,227,342,66,47,37,80,123,530,""
"87","portete01",1999,"Terry Porter",35,"MIA","PG",50,1,1365,172,370,0.465,58,141,0.411,114,229,0.498,0.543,123,148,0.831,13,127,140,146,48,11,74,97,525,"6MOY-5"
"88","hawkihe01",1999,"Hersey Hawkins",32,"SEA","SG",50,34,1644,171,408,0.419,55,180,0.306,116,228,0.509,0.487,119,132,0.902,51,150,201,123,80,18,80,90,516,""
"89","delebi01",1999,"Bison Dele",29,"DET","C",49,48,1177,216,431,0.501,0,1,0,216,430,0.502,0.501,81,118,0.686,92,180,272,71,38,40,111,181,513,""
"90","piatker01",1999,"Eric Piatkowski",28,"LAC","SG",49,38,1242,180,417,0.432,65,165,0.394,115,252,0.456,0.51,88,102,0.863,39,101,140,53,44,6,53,86,513,""
"91","mullich01",1999,"Chris Mullin",35,"IND","SF",50,50,1179,177,371,0.477,73,157,0.465,104,214,0.486,0.575,80,92,0.87,25,135,160,81,47,13,60,101,507,""
"92","willike02",1999,"Kevin Willis",36,"TOR","C",42,38,1216,187,447,0.418,0,2,0,187,445,0.42,0.418,130,155,0.839,109,241,350,67,28,28,86,134,504,""
"93","nesbyty01",1999,"Tyrone Nesby",23,"LAC","SF",50,36,1288,182,405,0.449,35,96,0.365,147,309,0.476,0.493,104,133,0.782,57,118,175,82,77,20,53,143,503,""
"94","persowe01",1999,"Wesley Person",27,"CLE","SG",45,42,1342,198,437,0.453,75,200,0.375,123,237,0.519,0.539,32,53,0.604,19,123,142,80,37,16,41,52,503,""
"95","brandte01",1999,"Terrell Brandon",28,"2TM","PG",36,34,1217,212,507,0.418,12,47,0.255,200,460,0.435,0.43,65,78,0.833,27,107,134,309,63,10,74,82,501,""
"96","potapvi01",1999,"Vitaly Potapenko",23,"2TM","C",50,44,1394,204,412,0.495,0,1,0,204,411,0.496,0.495,91,155,0.587,114,218,332,75,35,36,100,169,499,""
"97","ellisda01",1999,"Dale Ellis",38,"SEA","SF",48,5,1232,174,395,0.441,94,217,0.433,80,178,0.449,0.559,53,70,0.757,25,90,115,38,25,3,45,77,495,""
"98","maxweve01",1999,"Vernon Maxwell",33,"SAC","SG",46,1,1007,164,421,0.39,80,231,0.346,84,190,0.442,0.485,84,114,0.737,13,72,85,76,30,3,67,111,492,""
"99","longgr01",1999,"Grant Long",32,"ATL","PF",50,13,1380,151,359,0.421,3,18,0.167,148,341,0.434,0.425,184,235,0.783,100,196,296,53,57,16,74,143,489,""
"100","johnsav01",1999,"Avery Johnson",33,"SAS","PG",50,50,1672,218,461,0.473,1,12,0.083,217,449,0.483,0.474,50,88,0.568,22,96,118,369,51,11,112,101,487,""
"101","moblecu01",1999,"Cuttino Mobley",23,"HOU","PG",49,37,1456,172,405,0.425,53,148,0.358,119,257,0.463,0.49,90,110,0.818,22,89,111,121,44,23,79,98,487,""
"102","colemde01",1999,"Derrick Coleman",31,"CHH","PF",37,29,1178,168,406,0.414,7,33,0.212,161,373,0.432,0.422,143,190,0.753,76,252,328,78,24,42,90,96,486,""
"103","millsch01",1999,"Chris Mills",29,"GSW","SF",47,24,1395,186,453,0.411,32,115,0.278,154,338,0.456,0.446,79,96,0.823,49,188,237,103,39,14,58,125,483,""
"104","masseto01",1999,"Tony Massenburg",31,"VAN","PF",43,35,1143,189,388,0.487,0,2,0,189,386,0.49,0.487,103,155,0.665,83,174,257,23,26,39,64,108,481,""
"105","austiis01",1999,"Isaac Austin",29,"ORL","C",49,49,1259,185,453,0.408,2,7,0.286,183,446,0.41,0.411,105,157,0.669,83,154,237,89,47,35,114,125,477,""
"106","hendeal01",1999,"Alan Henderson",26,"ATL","SF",38,37,1142,187,423,0.442,0,1,0,187,422,0.443,0.442,100,149,0.671,100,150,250,28,33,19,58,96,474,""
"107","ricegl01",1999,"Glen Rice",31,"LAL","SF",27,25,985,171,396,0.432,53,135,0.393,118,261,0.452,0.499,77,90,0.856,9,90,99,71,17,6,45,67,472,""
"108","macksa01",1999,"Sam Mack",28,"2TM","SF",44,15,1083,167,384,0.435,87,219,0.397,80,165,0.485,0.548,51,58,0.879,14,81,95,55,35,4,33,94,472,""
"109","bakervi01",1999,"Vin Baker",27,"SEA","PF",34,31,1162,198,437,0.453,0,3,0,198,434,0.456,0.453,72,160,0.45,86,125,211,56,32,34,76,121,468,""
"110","barroda01",1999,"Dana Barros",31,"BOS","PG",50,16,1156,168,371,0.453,64,160,0.4,104,211,0.493,0.539,64,73,0.877,16,89,105,208,52,5,88,64,464,""
"111","davisan01",1999,"Antonio Davis",30,"IND","PF",49,1,1271,164,348,0.471,0,0,NA,164,348,0.471,0.471,135,192,0.703,116,228,344,33,22,42,50,136,463,"6MOY-3"
"112","chapmre01",1999,"Rex Chapman",31,"PHO","SG",38,35,1183,165,459,0.359,53,151,0.351,112,308,0.364,0.417,76,91,0.835,12,92,104,109,34,9,54,46,459,""
"113","mcgratr01",1999,"Tracy McGrady",19,"TOR","SF",49,2,1106,168,385,0.436,8,35,0.229,160,350,0.457,0.447,114,157,0.726,120,158,278,113,52,66,80,94,458,""
"114","davishu01",1999,"Hubert Davis",28,"DAL","SG",50,21,1378,174,397,0.438,65,144,0.451,109,253,0.431,0.52,44,50,0.88,3,83,86,89,21,3,57,76,457,""
"115","simpkdi01",1999,"Dickey Simpkins",26,"CHI","C",50,35,1448,150,324,0.463,0,1,0,150,323,0.464,0.463,156,242,0.645,110,229,339,65,36,13,72,128,456,""
"116","colesbi01",1999,"Bimbo Coles",30,"GSW","PG",48,32,1272,183,414,0.442,6,25,0.24,177,389,0.455,0.449,83,101,0.822,21,96,117,222,45,11,82,113,455,""
"117","eliema01",1999,"Mario Elie",35,"SAS","SG",47,37,1291,156,331,0.471,40,107,0.374,116,224,0.518,0.532,103,119,0.866,36,101,137,89,46,12,61,91,455,""
"118","hughela01",1999,"Larry Hughes",20,"PHI","PG",50,1,988,170,414,0.411,8,52,0.154,162,362,0.448,0.42,107,151,0.709,83,106,189,77,44,14,68,97,455,""
"119","abdulta01",1999,"Tariq Abdul-Wahad",24,"SAC","SG",49,49,1205,177,407,0.435,6,21,0.286,171,386,0.443,0.442,94,136,0.691,72,114,186,50,50,16,70,121,454,""
"120","cummite01",1999,"Terry Cummings",37,"GSW","PF",50,0,1011,186,424,0.439,1,1,1,185,423,0.437,0.44,81,114,0.711,95,160,255,58,46,10,58,168,454,""
"121","hendece02",1999,"Cedric Henderson",23,"CLE","SF",50,48,1517,189,453,0.417,2,12,0.167,187,441,0.424,0.419,74,91,0.813,45,152,197,113,58,24,97,136,454,""
"122","mannida01",1999,"Danny Manning",32,"PHO","PF",50,5,1184,187,386,0.484,1,9,0.111,186,377,0.493,0.486,78,112,0.696,62,157,219,113,36,38,69,129,453,""
"123","jamisan01",1999,"Antawn Jamison",22,"GSW","SF",47,24,1058,178,394,0.452,3,10,0.3,175,384,0.456,0.456,90,153,0.588,131,170,301,34,38,16,68,102,449,""
"124","williwa02",1999,"Walt Williams",28,"POR","SF",48,16,1044,147,347,0.424,63,144,0.438,84,203,0.414,0.514,89,107,0.832,36,107,143,80,37,28,63,101,446,""
"125","grantho01",1999,"Horace Grant",33,"ORL","PF",50,50,1660,198,456,0.434,0,2,0,198,454,0.436,0.434,47,70,0.671,117,234,351,90,46,60,44,99,443,""
"126","dampier01",1999,"Erick Dampier",23,"GSW","C",50,50,1414,161,414,0.389,0,0,NA,161,414,0.389,0.389,120,204,0.588,164,218,382,54,26,58,92,165,442,""
"127","lopezfe01",1999,"Felipe López",24,"VAN","SG",47,32,1218,169,379,0.446,12,44,0.273,157,335,0.469,0.462,87,135,0.644,69,97,166,62,49,14,82,128,437,""
"128","dumarjo01",1999,"Joe Dumars",35,"DET","SG",38,38,1116,144,350,0.411,89,221,0.403,55,129,0.426,0.539,51,61,0.836,12,56,68,134,23,2,53,51,428,""
"129","mccloge01",1999,"George McCloud",31,"PHO","SF",48,16,1245,142,324,0.438,69,166,0.416,73,158,0.462,0.545,75,87,0.862,34,128,162,79,45,14,49,128,428,""
"130","andersh01",1999,"Shandon Anderson",25,"UTA","SG",50,2,1072,162,363,0.446,14,41,0.341,148,322,0.46,0.466,89,125,0.712,49,83,132,56,39,10,66,89,427,""
"131","curryde01",1999,"Dell Curry",34,"MIL","SG",42,0,864,163,336,0.485,69,145,0.476,94,191,0.492,0.588,28,34,0.824,18,67,85,48,36,3,45,42,423,"6MOY-5"
"132","bradlsh01",1999,"Shawn Bradley",26,"DAL","C",49,33,1294,167,348,0.48,0,4,0,167,344,0.485,0.48,86,115,0.748,130,262,392,40,35,159,56,153,420,""
"133","fundela01",1999,"Lawrence Funderburke",28,"SAC","PF",47,2,936,167,299,0.559,1,5,0.2,166,294,0.565,0.56,85,120,0.708,101,121,222,30,22,23,52,77,420,""
"134","jacksji01",1999,"Jim Jackson",28,"POR","SG",49,9,1175,152,370,0.411,25,90,0.278,127,280,0.454,0.445,85,101,0.842,36,123,159,128,43,6,82,80,414,""
"135","snower01",1999,"Eric Snow",25,"PHI","PG",48,48,1716,149,348,0.428,5,21,0.238,144,327,0.44,0.435,110,150,0.733,25,137,162,301,100,1,111,149,413,""
"136","anderke01",1999,"Kenny Anderson",28,"BOS","PG",34,33,1010,161,357,0.451,6,24,0.25,155,333,0.465,0.459,84,101,0.832,24,79,103,193,33,2,71,78,412,""
"137","barrybr01",1999,"Brent Barry",27,"CHI","SG",37,30,1181,141,356,0.396,52,172,0.302,89,184,0.484,0.469,78,101,0.772,39,105,144,116,42,11,72,98,412,""
"138","wallajo01",1999,"John Wallace",24,"TOR","SF",48,3,812,153,354,0.432,0,0,NA,153,354,0.432,0.432,105,150,0.7,54,117,171,46,12,43,70,92,411,""
"139","anderde01",1999,"Derek Anderson",24,"CLE","SG",38,13,978,125,314,0.398,21,69,0.304,104,245,0.424,0.432,138,165,0.836,20,89,109,145,48,4,82,73,409,""
"140","harprma01",1999,"Matt Harpring",22,"ORL","SF",50,22,1114,148,320,0.463,10,25,0.4,138,295,0.468,0.478,102,143,0.713,88,126,214,45,30,6,73,112,408,""
"141","brownch01",1999,"Chucky Brown",30,"CHH","PF",48,21,1192,176,373,0.472,15,40,0.375,161,333,0.483,0.492,40,59,0.678,36,138,174,57,16,19,38,106,407,""
"142","bryanma01",1999,"Mark Bryant",33,"CHI","PF",45,29,1204,168,348,0.483,0,1,0,168,347,0.484,0.483,71,110,0.645,92,140,232,48,34,16,68,149,407,""
"143","thomaku01",1999,"Kurt Thomas",26,"NYK","PF",50,44,1182,170,368,0.462,0,1,0,170,367,0.463,0.462,66,108,0.611,82,204,286,55,45,17,73,159,406,""
