"","key","Year","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS"
"29","donhabo01",1952,"Bob Donham","SG","25","BOS","66","","1980","201","413",".487","","","","201","413",".487",".487","149","293",".509","","","330","228","","","","223","551"
"30","eddledi01",1952,"Dike Eddleman","SF","29","TOT","66","","1904","270","813",".332","","","","270","813",".332",".332","203","332",".611","","","269","135","","","","252","743"
"31","fendlja01",1952,"Jake Fendley","SG","22","FTW","58","","651","54","170",".318","","","","54","170",".318",".318","75","95",".789","","","80","58","","","","118","183"
"32","foustla01",1952,"Larry Foust","C","23","FTW","66","","2615","390","989",".394","","","","390","989",".394",".394","267","394",".678","","","880","200","","","","245","1047"
"33","fowleje01",1952,"Jerry Fowler","C","24","MLH","6","","41","4","13",".308","","","","4","13",".308",".308","1","4",".250","","","10","2","","","","9","9"
"34","fulksjo01",1952,"Joe Fulks*","PF","30","PHW","61","","1904","336","1078",".312","","","","336","1078",".312",".312","250","303",".825","","","368","123","","","","255","922"
"35","gaborbi01",1952,"Bill Gabor","SG","29","SYR","57","","1085","173","538",".322","","","","173","538",".322",".322","142","183",".776","","","93","86","","","","188","488"
"36","gallaha01",1952,"Harry Gallatin*","PF","24","NYK","66","","1931","233","527",".442","","","","233","527",".442",".442","275","341",".806","","","661","115","","","","223","741"
"37","gardnve01",1952,"Vern Gardner","SG","26","PHW","27","","507","72","194",".371","","","","72","194",".371",".371","15","23",".652","","","112","37","","","","60","159"
"38","grabojo01",1952,"Joe Graboski","C","22","INO","66","","2439","320","827",".387","","","","320","827",".387",".387","264","396",".667","","","655","130","","","","254","904"
"39","hannual01",1952,"Alex Hannum*","PF","28","TOT","66","","1508","170","462",".368","","","","170","462",".368",".368","98","138",".710","","","336","133","","","","271","438"
"40","harribo01",1952,"Bob Harris","PF","24","BOS","66","","1899","190","463",".410","","","","190","463",".410",".410","134","209",".641","","","531","120","","","","194","514"
"41","harribo02",1952,"Bob Harrison","SG","24","MNL","65","","1712","156","487",".320","","","","156","487",".320",".320","89","124",".718","","","160","188","","","","203","401"
"42","hitchle01",1952,"Lew Hitch","PF","22","MNL","61","","849","77","215",".358","","","","77","215",".358",".358","63","94",".670","","","243","50","","","","89","217"
"43","hollajo01",1952,"Joe Holland","SF","26","INO","55","","737","93","265",".351","","","","93","265",".351",".351","40","69",".580","","","166","47","","","","90","226"
"44","holzmre01",1952,"Red Holzman*","PG","31","ROC","65","","1065","104","372",".280","","","","104","372",".280",".280","61","85",".718","","","106","115","","","","95","269"
"45","hutchme01",1952,"Mel Hutchins","C","23","MLH","66","","2618","231","633",".365","","","","231","633",".365",".365","145","225",".644","","","880","190","","","","192","607"
"46","huttojo01",1952,"Joe Hutton","SG","23","MNL","60","","723","53","158",".335","","","","53","158",".335",".335","49","70",".700","","","85","62","","","","110","155"
"47","johnsar01",1952,"Arnie Johnson","SF","31","ROC","66","","2158","178","411",".433","","","","178","411",".433",".433","301","387",".778","","","404","182","","","","259","657"
"48","johnsra01",1952,"Ralph Johnson","PG","30","FTW","66","","2265","211","592",".356","","","","211","592",".356",".356","101","140",".721","","","222","210","","","","243","523"
"49","johnsne01",1952,"Neil Johnston*","C","22","PHW","64","","993","141","299",".472","","","","141","299",".472",".472","100","151",".662","","","342","39","","","","154","382"
"50","joneswa01",1952,"Wah Wah Jones","PF","25","INO","58","","1320","164","524",".313","","","","164","524",".313",".313","102","136",".750","","","283","150","","","","137","430"
"51","jorgeno01",1952,"Noble Jorgensen","C","26","SYR","66","","1318","190","460",".413","","","","190","460",".413",".413","149","187",".797","","","288","63","","","","190","529"
"52","kaftage01",1952,"George Kaftan","SF","23","NYK","52","","955","115","307",".375","","","","115","307",".375",".375","92","134",".687","","","196","88","","","","107","322"
"53","kerrija01",1952,"Jack Kerris","PF","27","FTW","66","","2148","186","480",".388","","","","186","480",".388",".388","217","325",".668","","","514","212","","","","265","589"
"54","kileyja01",1952,"Jack Kiley","SG","23","FTW","47","","477","44","193",".228","","","","44","193",".228",".228","30","54",".556","","","49","62","","","","54","118"
"55","kingge01",1952,"George King","PG","23","SYR","66","","1889","235","579",".406","","","","235","579",".406",".406","188","264",".712","","","274","244","","","","199","658"
"56","kirkwa01",1952,"Walt Kirk","PG","27","MLH","11","","396","28","101",".277","","","","28","101",".277",".277","55","78",".705","","","44","28","","","","47","111"
"57","kudelfr01",1952,"Frank Kudelka","SF","26","BLB","65","","1583","204","614",".332","","","","204","614",".332",".332","198","258",".767","","","275","183","","","","220","606"
"58","lavoybo01",1952,"Bob Lavoy","PF","25","INO","63","","1829","240","604",".397","","","","240","604",".397",".397","168","223",".753","","","479","107","","","","210","648"
"59","lofgrdo01",1952,"Don Lofgran","SF","22","INO","63","","1254","149","417",".357","","","","149","417",".357",".357","156","219",".712","","","257","48","","","","147","454"
"60","lumppra01",1952,"Ray Lumpp","SG","28","NYK","62","","1317","184","476",".387","","","","184","476",".387",".387","90","119",".756","","","125","123","","","","165","458"
"61","macaued01",1952,"Ed Macauley*","C","23","BOS","66","","2631","384","888",".432","","","","384","888",".432",".432","496","621",".799","","","529","232","","","","174","1264"
"62","mahnkjo01",1952,"John Mahnken","C","29","BOS","60","","581","78","227",".344","","","","78","227",".344",".344","26","43",".605","","","132","63","","","","91","182"
"63","martisl01",1952,"Slater Martin*","PG","26","MNL","66","","2480","237","632",".375","","","","237","632",".375",".375","142","190",".747","","","228","249","","","","226","616"
"64","mcconjo01",1952,"John McConathy","F","21","MLH","11","","106","4","29",".138","","","","4","29",".138",".138","6","14",".429","","","20","8","","","","7","14"
"65","mcguial01",1952,"Al McGuire*","PG","23","NYK","59","","788","72","167",".431","","","","72","167",".431",".431","64","122",".525","","","121","107","","","","136","208"
"66","mcguidi01",1952,"Dick McGuire*","PG","26","NYK","64","","2018","204","474",".430","","","","204","474",".430",".430","183","290",".631","","","332","388","","","","181","591"
"67","mckinbo01",1952,"Bones McKinney","SF","33","BOS","63","","1083","136","418",".325","","","","136","418",".325",".325","65","80",".813","","","175","111","","","","148","337"
"68","mcnamjo01",1952,"Joe McNamee","SF","25","TOT","58","","695","68","222",".306","","","","68","222",".306",".306","30","50",".600","","","137","40","","","","108","166"
"69","mehendi01",1952,"Dick Mehen","PF","29","MLH","65","","2294","293","824",".356","","","","293","824",".356",".356","117","167",".701","","","282","171","","","","209","703"
"70","miasest01",1952,"Stan Miasek","PF","28","BLB","66","","2174","258","707",".365","","","","258","707",".365",".365","263","372",".707","","","639","140","","","","257","779"
"71","mikaned01",1952,"Ed Mikan","C","26","PHW","66","","1781","202","571",".354","","","","202","571",".354",".354","116","148",".784","","","492","87","","","","252","520"
"72","mikange01",1952,"George Mikan*","C","27","MNL","64","","2572","545","1414",".385","","","","545","1414",".385",".385","433","555",".780","","","866","194","","","","286","1523"
"73","mikkeve01",1952,"Vern Mikkelsen*","PF","23","MNL","66","","2345","363","866",".419","","","","363","866",".419",".419","283","372",".761","","","681","180","","","","282","1009"
"74","minorda01",1952,"Dave Minor","SG","29","BLB","57","","1558","185","522",".354","","","","185","522",".354",".354","101","132",".765","","","275","160","","","","161","471"
"75","noelpa01",1952,"Paul Noel","F","27","ROC","8","","32","2","9",".222","","","","2","9",".222",".222","2","3",".667","","","4","3","","","","6","6"
"76","obriera01",1952,"Ralph O'Brien","SG","23","INO","64","","1577","228","613",".372","","","","228","613",".372",".372","122","149",".819","","","122","124","","","","115","578"
"77","osheake01",1952,"Kevin O'Shea","PG","26","TOT","65","","1725","153","466",".328","","","","153","466",".328",".328","144","210",".686","","","201","171","","","","175","450"
"78","osterwa01",1952,"Wally Osterkorn","SF","23","SYR","66","","1721","145","413",".351","","","","145","413",".351",".351","199","335",".594","","","444","117","","","","226","489"
"79","ottendo01",1952,"Don Otten","C","30","TOT","64","","1789","222","636",".349","","","","222","636",".349",".349","323","418",".773","","","435","123","","","","218","767"
"80","owensre01",1952,"Red Owens","SG","26","TOT","29","","626","83","252",".329","","","","83","252",".329",".329","64","114",".561","","","102","64","","","","92","230"
"81","paytome01",1952,"Mel Payton","SF","25","PHW","45","","471","54","140",".386","","","","54","140",".386",".386","21","28",".750","","","83","45","","","","68","129"
"82","phillan01",1952,"Andy Phillip*","SG","29","PHW","66","","2933","279","762",".366","","","","279","762",".366",".366","232","308",".753","","","434","539","","","","218","790"
"83","pilchjo01",1952,"John Pilch","F","26","MNL","9","","41","1","10",".100","","","","1","10",".100",".100","3","6",".500","","","9","2","","","","10","5"
"84","pollaji01",1952,"Jim Pollard*","SF","29","MNL","65","","2545","411","1155",".356","","","","411","1155",".356",".356","183","260",".704","","","593","234","","","","199","1005"
"85","ragelra01",1952,"Ray Ragelis","SF","23","ROC","51","","337","25","96",".260","","","","25","96",".260",".260","18","29",".621","","","76","31","","","","62","68"
"86","ranzisa01",1952,"Sam Ranzino","SG","23","ROC","39","","234","30","90",".333","","","","30","90",".333",".333","26","37",".703","","","39","25","","","","63","86"
"87","ratkoge01",1952,"George Ratkovicz","PF","29","SYR","66","","1356","165","473",".349","","","","165","473",".349",".349","163","242",".674","","","328","90","","","","235","493"
"88","rehfedo01",1952,"Don Rehfeldt","SF","25","TOT","39","","788","99","285",".347","","","","99","285",".347",".347","63","80",".788","","","243","50","","","","102","261"
"89","rennijo01",1952,"John Rennicke","G","22","MLH","6","","54","4","18",".222","","","","4","18",".222",".222","3","9",".333","","","9","1","","","","7","11"
"90","risenar01",1952,"Arnie Risen*","C","27","ROC","66","","2396","365","926",".394","","","","365","926",".394",".394","302","431",".701","","","841","150","","","","258","1032"
"91","rochare01",1952,"Red Rocha","C","28","SYR","66","","2543","300","749",".401","","","","300","749",".401",".401","254","330",".770","","","549","128","","","","249","854"
"92","saulpe01",1952,"Pep Saul","SG","27","TOT","64","","1479","157","436",".360","","","","157","436",".360",".360","119","153",".778","","","165","147","","","","120","433"
"93","savagdo01",1952,"Don Savage","F-G","23","SYR","12","","118","9","43",".209","","","","9","43",".209",".209","18","28",".643","","","24","12","","","","22","36"
"94","schaufr01",1952,"Fred Schaus","SF","26","FTW","62","","2581","281","778",".361","","","","281","778",".361",".361","310","372",".833","","","434","247","","","","221","872"
"95","schaydo01",1952,"Dolph Schayes*","PF","23","SYR","63","","2004","263","740",".355","","","","263","740",".355",".355","342","424",".807","","","773","182","","","","213","868"
"96","scherhe01",1952,"Herb Scherer","C","23","NYK","12","","167","19","65",".292","","","","19","65",".292",".292","9","14",".643","","","26","6","","","","25","47"
"97","schulho01",1952,"Howie Schultz","PF","29","MNL","66","","1301","89","315",".283","","","","89","315",".283",".283","90","119",".756","","","246","102","","","","197","268"
"98","scolafr01",1952,"Fred Scolari","PG","29","BLB","64","","2242","290","867",".334","","","","290","867",".334",".334","353","423",".835","","","214","303","","","","213","933"
"99","senesge01",1952,"George Senesky","PG","29","PHW","57","","1925","164","454",".361","","","","164","454",".361",".361","146","194",".753","","","232","280","","","","123","474"
"100","seymopa01",1952,"Paul Seymour","SG","24","SYR","66","","2209","206","615",".335","","","","206","615",".335",".335","186","245",".759","","","225","220","","","","165","598"
"101","sharech01",1952,"Chuck Share","C","24","FTW","63","","882","76","236",".322","","","","76","236",".322",".322","96","155",".619","","","331","66","","","","141","248"
"102","sharmbi01",1952,"Bill Sharman*","SG","25","BOS","63","","1389","244","628",".389","","","","244","628",".389",".389","183","213",".859","","","221","151","","","","181","671"
"103","simmoco01",1952,"Connie Simmons","C","26","NYK","66","","1558","227","600",".378","","","","227","600",".378",".378","175","254",".689","","","471","121","","","","214","629"
"104","sinicze01",1952,"Zeke Sinicola","G","23","FTW","3","","15","1","4",".250","","","","1","4",".250",".250","0","2",".000","","","1","0","","","","2","2"
"105","skoogwh01",1952,"Whitey Skoog","SG","25","MNL","35","","988","102","296",".345","","","","102","296",".345",".345","30","38",".789","","","122","60","","","","94","234"
"106","slaugji01",1952,"Jim Slaughter","C","23","BLB","28","","525","53","165",".321","","","","53","165",".321",".321","41","68",".603","","","148","25","","","","81","147"
"107","smawlbe01",1952,"Belus Smawley","SG","33","BLB","11","","139","13","63",".206","","","","13","63",".206",".206","14","17",".824","","","18","8","","","","9","40"
"108","spearod01",1952,"Odie Spears","SF","27","ROC","66","","1673","225","570",".395","","","","225","570",".395",".395","116","152",".763","","","303","163","","","","225","566"
"109","toshebi01",1952,"Bill Tosheff","PG","25","INO","65","","2055","213","651",".327","","","","213","651",".327",".327","182","221",".824","","","216","222","","","","204","608"
"110","vancege01",1952,"Gene Vance","G-F","28","MLH","7","","118","7","26",".269","","","","7","26",".269",".269","9","14",".643","","","15","9","","","","18","23"
"111","vandeer01",1952,"Ernie Vandeweghe","SF","23","NYK","57","","1507","200","457",".438","","","","200","457",".438",".438","124","160",".775","","","264","164","","","","188","524"
"112","walkebr01",1952,"Brady Walker","PF","30","BLB","35","","699","89","217",".410","","","","89","217",".410",".410","26","34",".765","","","195","40","","","","38","204"
"113","walthpa01",1952,"Paul Walther","SG","24","INO","55","","1903","220","549",".401","","","","220","549",".401",".401","231","308",".750","","","246","137","","","","171","671"
"114","wanzebo01",1952,"Bobby Wanzer*","SG","30","ROC","66","","2498","328","772",".425","","","","328","772",".425",".425","377","417",".904","","","333","262","","","","201","1033"
"115","wilsobo01",1952,"Bob Wilson","PG","25","MLH","63","","1308","79","264",".299","","","","79","264",".299",".299","78","135",".578","","","210","108","","","","172","236"
"116","zasloma01",1952,"Max Zaslofsky","SG","26","NYK","66","","2113","322","958",".336","","","","322","958",".336",".336","287","380",".755","","","194","156","","","","183","931"
